,State,Country,Lat,Long,Date,Confirmed,Deaths,Recoverd
8434,Curacao,Netherlands,12.1696,-68.99,2/22/20,0,0.0,0.0
8435,Sint Maarten,Netherlands,18.0425,-63.0548,2/22/20,0,0.0,0.0
8436,,Netherlands,52.1326,5.2913,2/22/20,0,0.0,0.0
8437,,New Zealand,-40.9006,174.886,2/22/20,0,0.0,0.0
8438,,Nicaragua,12.865416,-85.207229,2/22/20,0,0.0,0.0
8439,,Niger,17.607789,8.081666,2/22/20,0,0.0,0.0
8440,,Nigeria,9.082,8.6753,2/22/20,0,0.0,0.0
8441,,North Macedonia,41.6086,21.7453,2/22/20,0,0.0,0.0
8442,,Norway,60.472,8.4689,2/22/20,0,0.0,0.0
8443,,Oman,21.512583,55.92325500000001,2/22/20,0,0.0,0.0
8444,,Pakistan,30.3753,69.3451,2/22/20,0,0.0,0.0
